fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0001893580761219466,0.7597463057235658
6.864831468387451e-05,0.0001893580761219466,0.7515681173745135
6.864831468387451e-05,0.0005680742283658398,0.7267576443107499
0.00013729662936774902,0.0005680742283658398,0.7256601366425987
0.00013729662936774902,0.0013255065328536262,0.6931956406785833
0.0001716207867096863,0.0013255065328536262,0.6863659386413326
0.0001716207867096863,0.0017042226850975193,0.6636632621923061
0.00020594494405162353,0.0017042226850975193,0.6634503303338662
0.00020594494405162353,0.003976519598560878,0.6353066491433272
0.00027459325873549804,0.003976519598560878,0.6334561923835343
0.00027459325873549804,0.004165877674682825,0.6311353534246863
0.0003089174160774353,0.004165877674682825,0.6300993597394107
0.0003089174160774353,0.004923309979170612,0.6264729032085694
0.0003432415734193726,0.004923309979170612,0.626340295434336
0.0003432415734193726,0.005302026131414505,0.618981208638676
0.0003775657307613098,0.005302026131414505,0.6178623779229221
0.0003775657307613098,0.006059458435902291,0.6119953556960868
0.00041188988810324706,0.006059458435902291,0.6098624649380285
0.00041188988810324706,0.006438174588146184,0.6086893436157235
0.0004462140454451843,0.006438174588146184,0.6061360312784786
0.0004462140454451843,0.006816890740390077,0.6034836455683399
0.0004805382027871216,0.006816890740390077,0.6031755790364204
0.0004805382027871216,0.0071956068926339704,0.6028175649831072
0.0005148623601290588,0.0071956068926339704,0.6027735086420256
0.0005148623601290588,0.008142397273243705,0.600234987783136
0.0005491865174709961,0.008142397273243705,0.5987291657353281
0.0005491865174709961,0.008710471501609543,0.5963537270587479
0.0005835106748129334,0.008710471501609543,0.5958517381225957
0.0005835106748129334,0.00946790380609733,0.5901038186789654
0.0006178348321548706,0.00946790380609733,0.5876213581745531
0.0006178348321548706,0.009657261882219277,0.5870890392284143
0.0006521589894968079,0.009657261882219277,0.5870839860834322
0.0006521589894968079,0.011929558795682636,0.5781614435005521
0.0006864831468387451,0.011929558795682636,0.577956411683946
0.0006864831468387451,0.012876349176292368,0.5737448254014331
0.0007551314615226196,0.012876349176292368,0.5712129318922177
0.0007551314615226196,0.013444423404658208,0.5688295154598427
0.0008237797762064941,0.013444423404658208,0.5673458348693933
0.0008237797762064941,0.015338004165877675,0.5636113442875971
0.0008581039335484314,0.015338004165877675,0.5628822402163154
0.0008581039335484314,0.015527362241999621,0.5623187864755471
0.0008924280908903686,0.015527362241999621,0.5613461956803062
0.0008924280908903686,0.015716720318121567,0.56047837323092
0.0009267522482323059,0.015716720318121567,0.55984702836055
0.0009267522482323059,0.01628479454648741,0.5587487382645396
0.0009610764055742432,0.01628479454648741,0.5584183148577729
0.0009610764055742432,0.016474152622609355,0.5581974941085139
0.0009954005629161805,0.016474152622609355,0.5579385108100366
0.0009954005629161805,0.01779965915546298,0.5551495484052381
0.0010297247202581176,0.01779965915546298,0.5550074005807901
0.0010297247202581176,0.018178375307706874,0.5548731717745009
0.0010640488776000549,0.018178375307706874,0.5547007001364234
0.0010640488776000549,0.01836773338382882,0.5541992656670405
0.0010983730349419922,0.01836773338382882,0.5540798996719586
0.0010983730349419922,0.01893580761219466,0.5535156369029423
0.0011326971922839294,0.01893580761219466,0.5525362116350584
0.0011326971922839294,0.019314523764438554,0.5506547564270109
0.0011670213496258667,0.019314523764438554,0.5506238580123363
0.0011670213496258667,0.0195038818405605,0.5503783446401626
0.001201345506967804,0.0195038818405605,0.550167018337624
0.001201345506967804,0.020450672221170235,0.5474334997177986
0.0012356696643097411,0.020450672221170235,0.5472855929561965
0.0012356696643097411,0.021776178754023857,0.5454749176373171
