feature,importance,rank
text__qualification,0.3016081083692607,16662
text__policies regarding,0.3015653502315206,16663
text__stated based,0.30151777165360855,16664
text__login attempts,0.30150070770189086,16665
text__hold total,0.30147624246007615,16666
text__told knew,0.30146158768042686,16667
text__claim cfpb,0.3014533416701674,16668
text__time closure,0.30140252052528443,16669
text__communicating,0.30135062601917656,16670
text__days incident,0.30133721022820453,16671
text__times transfer,0.3013341852090206,16672
text__thing bank,0.3012788796771627,16673
text__assistance phone,0.30125446306082876,16674
text__marked duplicate,0.30123063244783016,16675
text__outlined,0.30122847757091514,16676
text__paperwork signed,0.3011878247474901,16677
text__financial history,0.3011592539676881,16678
text__fargo reason,0.30115407480268147,16679
text__check treasury,0.3010311609806552,16680
text__activity noticed,0.30102772921339155,16681
text__difference,0.30102701446632385,16682
text__transfers chase,0.30100261142782014,16683
text__representative helped,0.30099759294152034,16684
text__did reflect,0.30096216029824646,16685
text__provided copies,0.30093173089175407,16686
text__called confirm,0.3009111925590048,16687
text__stacks,0.30082368275902605,16688
text__department repeatedly,0.3008167958400802,16689
text__told just,0.3008028336846441,16690
text__plaintiff,0.3007744429626354,16691
text__northwest,0.30077324406086764,16692
text__checks forged,0.3007730203178485,16693
text__fargo verify,0.30075075333610246,16694
text__money make,0.30072333138464535,16695
text__history shows,0.30064606107221875,16696
text__scholarship,0.30063811203976065,16697
text__usc usc,0.3006264770747287,16698
text__phone attempted,0.30058516617780257,16699
text__use website,0.3005534367211849,16700
text__informed today,0.30052768171320543,16701
text__ceo bank,0.30052700838736635,16702
text__insured bank,0.3004861532002727,16703
text__available balances,0.30048104574219525,16704
text__banking told,0.3004760277307101,16705
text__improperly,0.3004049612250681,16706
text__legal address,0.3003932883170195,16707
text__individual spoke,0.30030559645799637,16708
text__dispute going,0.30026702833027025,16709
text__pay called,0.30025314967250294,16710
text__fee new,0.3002072092544062,16711
text__stating working,0.3001819921127146,16712
text__merchant filed,0.3001413348594092,16713
text__claim referenced,0.300103935666394,16714
text__entails,0.30009591788304757,16715
text__atm terminal,0.30008714770173067,16716
text__banking day,0.3000797398887233,16717
text__check drawn,0.30000458872829916,16718
text__ongoing issue,0.30000127559200845,16719
text__filled forms,0.2999638761642553,16720
text__people tried,0.2999599029853548,16721
text__just ask,0.29995083610852996,16722
text__telephone calls,0.29993869326497724,16723
text__society,0.299925809477406,16724
text__representatives informed,0.29990333775729544,16725
text__receipt,0.2999021562609406,16726
text__said research,0.2999010304347024,16727
text__proof merchant,0.2998921308000744,16728
text__chase claimed,0.2998783425350073,16729
text__claim multiple,0.2998737700615041,16730
text__follow steps,0.29985231646390026,16731
text__service transaction,0.29980569926945666,16732
text__contact telephone,0.2997811532148853,16733
text__investigation underway,0.2997231714233339,16734
text__supporting decision,0.29971427679789264,16735
text__bills don,0.2996943117038368,16736
text__meaningful assistance,0.2996613344949926,16737
text__minus,0.29964084435573407,16738
text__reporting fraud,0.29961779714876335,16739
text__bank occasions,0.2996136271115676,16740
text__time fraudulent,0.29956963762911243,16741
text__year came,0.29955595839844584,16742
text__installments,0.29954470608144884,16743
text__afterward,0.2995251067532575,16744
text__bank submitted,0.2995094066180782,16745
text__claim quickly,0.2994972541872493,16746
text__situated,0.2994431646538514,16747
text__taste,0.29939416625378606,16748
text__help resolution,0.2993873941436704,16749
text__today trying,0.29931059761784184,16750
text__days giving,0.2993099186570446,16751
text__physically impossible,0.29929399043484817,16752
text__id,0.299266807454831,16753
text__weeks happened,0.29924895839036886,16754
text__handling fraudulent,0.29924004468707854,16755
text__protection agencies,0.299235646225884,16756
text__time purchase,0.2992289144127209,16757
text__representative able,0.2992079535290945,16758
text__starve,0.29920147619446263,16759
text__basic checking,0.29918894405988633,16760
text__retrieved,0.2990772067256174,16761
text__halted,0.2990607020055032,16762
text__business decision,0.299059789084069,16763
text__medical condition,0.2990491383573072,16764
text__account require,0.2989779868145368,16765
text__phone hour,0.29896492313615586,16766
text__treatment customers,0.2989552065343686,16767
text__long possible,0.29887096100016197,16768
text__case escalated,0.2988630054561855,16769
text__bank depositing,0.29885622444597826,16770
text__yes did,0.2988558048360975,16771
text__sent pay,0.2987924128354453,16772
text__occurred different,0.29875472053807123,16773
text__acima,0.29873404430449924,16774
text__number dont,0.29869357903989907,16775
text__post called,0.2986814582571394,16776
text__child,0.29865854711618095,16777
text__liars,0.29858871107491586,16778
text__asked days,0.2985777439603286,16779
text__protection services,0.29852515761248866,16780
text__returned originating,0.2984836464063457,16781
text__number code,0.29847140117919985,16782
text__fargo concerning,0.2984288867761614,16783
text__phone number,0.2984055151148006,16784
text__check id,0.29833982074539467,16785
text__duplicate check,0.2983366733744085,16786
text__closed kept,0.29830333167874334,16787
text__come office,0.29826827284470236,16788
text__fargo stating,0.298201312481368,16789
text__asked confirmation,0.2981834174595722,16790
text__speech,0.29817938167500674,16791
text__getting work,0.2981179257394312,16792
text__verification codes,0.2980811071559086,16793
text__cutoff,0.2980685623078852,16794
text__changed check,0.2980665463429837,16795
text__failed pay,0.2980388873293237,16796
text__purchase immediately,0.2980363829803358,16797
text__waiving,0.2980322920822301,16798
text__needs held,0.29803165715878094,16799
text__teller cash,0.2979821129217091,16800
text__bonus promotion,0.2979765210588089,16801
text__timeline funds,0.2979670078091914,16802
text__irrelevant,0.2979528369781783,16803
text__feel comfortable,0.2978995953102209,16804
text__daughter received,0.2978729541745381,16805
text__actually going,0.29783824442206147,16806
text__concert tickets,0.2978011053258954,16807
text__taking money,0.2977920430453934,16808
text__forfeited,0.297790762144328,16809
text__protect finances,0.2977443828188247,16810
text__inside chase,0.2976618687788092,16811
text__information included,0.297639441380915,16812
text__stated know,0.2976190852190515,16813
text__logged online,0.29761711557894427,16814
text__current situation,0.297587697110088,16815
text__usaa account,0.2975316139164641,16816
text__help look,0.29752165635007805,16817
text__resolved account,0.29749755588974575,16818
text__asked fraud,0.2974491163275199,16819
text__fee business,0.2973520511560161,16820
text__longer going,0.2973410099959759,16821
text__asked specific,0.2973036610251615,16822
text__company question,0.29725876000706497,16823
text__refuse allow,0.297078486502574,16824
text__help lot,0.2970545872233349,16825
text__exact check,0.2970294169247587,16826
text__depending,0.2970246152951815,16827
text__problem credit,0.29700184297458043,16828
text__elaborate,0.29699777140355876,16829
text__gravity,0.2969661153043325,16830
text__person banker,0.29684740433994455,16831
text__said resolve,0.29677372930500834,16832
text__thst,0.29669757058199064,16833
text__transactions different,0.2965865661849887,16834
text__fee did,0.2965862556825418,16835
text__refund amounts,0.2965221264512892,16836
text__process credit,0.29651373077071413,16837
text__rent credit,0.29644591982630114,16838
text__payment unable,0.29641432687360264,16839
text__teller window,0.29638197986320153,16840
text__account ca,0.2963774946441725,16841
text__returned fees,0.2963664102517305,16842
text__initially bank,0.29635949270346607,16843
text__health problems,0.2963539861650971,16844
text__recover account,0.29631188889049803,16845
text__department decision,0.296304296164114,16846
text__report request,0.29628874233954927,16847
text__hand delivered,0.2962725364704491,16848
text__linked credit,0.29626912755105816,16849
text__clearly disclose,0.29611616492590437,16850
text__information appeal,0.29602025363261947,16851
text__refunded account,0.29594314212158757,16852
text__did transactions,0.2959317448648552,16853
text__guard,0.29591706361587344,16854
text__believe pnc,0.2957505427145024,16855
text__written communications,0.2957326219707222,16856
text__processing request,0.2956856042781146,16857
text__saying thank,0.2956770792884155,16858
text__end month,0.29566953660888684,16859
text__america continues,0.29562459406989977,16860
text__trace number,0.29558764602527193,16861
text__purchase days,0.2955555167510566,16862
text__keeping balance,0.2955350533788465,16863
text__timely access,0.2955326493103555,16864
text__authorization obtained,0.2955163030139662,16865
text__proper diligence,0.2954031281699303,16866
text__phone wait,0.29536697801241396,16867
text__details did,0.295363470002453,16868
text__support sent,0.29536204548722855,16869
text__separate bank,0.29533912877298907,16870
text__closed notice,0.2952963438751248,16871
text__stated deposited,0.2952877066771186,16872
text__stated just,0.29524977569187905,16873
text__notice explanation,0.2952413921705341,16874
text__union failed,0.2952334208435951,16875
text__check approved,0.29519424995330895,16876
text__sound like,0.2951534153678571,16877
text__approximately month,0.29515218530808235,16878
text__approximately year,0.29513842206480045,16879
text__transaction person,0.29497817780274294,16880
text__saying online,0.29493855471890296,16881
text__tried close,0.2949223147373797,16882
text__new card,0.2948754938119422,16883
text__accounts based,0.2948457663128702,16884
text__representative spoke,0.2948405537089706,16885
text__misrepresented,0.2948268385606321,16886
text__letters regarding,0.2947174448478895,16887
text__noticing,0.2946903458627918,16888
text__stated thing,0.2946202743351157,16889
text__id address,0.29459936803377196,16890
text__charge late,0.2945989151839644,16891
text__hacked stolen,0.2945905440039109,16892
text__new password,0.2945883999475736,16893
text__money answer,0.29455496435845235,16894
text__penalty cd,0.29450604006373365,16895
text__pieces,0.29450449187060934,16896
text__review requesting,0.29449790603596643,16897
text__actually,0.2944966201995051,16898
text__misconduct,0.2944771308964872,16899
text__card stated,0.2944271261468918,16900
text__fargo froze,0.294409852456817,16901
text__introducing,0.2943698960470962,16902
text__transaction know,0.2943011232763954,16903
text__said know,0.2942425035134373,16904
text__got bounced,0.29423913916171385,16905
text__check thought,0.29423663771029923,16906
text__contacted optum,0.29422710097757016,16907
text__usaa sent,0.294145895023618,16908
text__try help,0.2941109241887149,16909
text__asked business,0.29408569742295754,16910
text__bank really,0.2940597215039219,16911
text__didnt say,0.2940556242928482,16912
text__legitimate banking,0.2940371810439298,16913
text__documents need,0.29397115578421096,16914
text__authenticity,0.29395089129055574,16915
text__weakness,0.29393714743797583,16916
text__accounts savings,0.29392872095042294,16917
text__said wire,0.29392374810188415,16918
text__failure provide,0.29386399005385117,16919
text__going don,0.29385284512415766,16920
text__card followed,0.2938414184025557,16921
text__reported right,0.2938403360749539,16922
text__cash flow,0.29372206181206045,16923
text__dentist,0.2937046419990949,16924
text__usaa years,0.29370447953921475,16925
text__years life,0.29368954178834217,16926
text__effort contact,0.29368104530044437,16927
text__sudden loss,0.2936380944439873,16928
text__specifying,0.2936249754371759,16929
text__investigation evidence,0.2935933687317581,16930
text__showing cleared,0.2935872661417293,16931
text__expert,0.2935626568949673,16932
text__signed service,0.293559265221935,16933
text__representative provide,0.29354651833505807,16934
text__experience caused,0.2935218716386916,16935
text__im,0.29350035873921093,16936
text__service receive,0.2934781405105902,16937
text__funds needed,0.2934490738425775,16938
text__close funds,0.2934157846230972,16939
text__failure fulfill,0.2933965191912739,16940
text__look bank,0.29338549365132655,16941
text__know anymore,0.2933084392786328,16942
text__deposit history,0.2932847131453224,16943
text__expect,0.2932811351280195,16944
text__answer chase,0.2932270291974544,16945
text__cream,0.2931845935273946,16946
text__rarely,0.29317988928143335,16947
text__select account,0.29317105949453914,16948
text__stated prior,0.29310694379768476,16949
text__mail balance,0.2930434338871305,16950
text__sending checks,0.29296547923168564,16951
text__commence,0.2929526879407026,16952
text__service talked,0.2929083313357143,16953
text__issue taken,0.29289549600715625,16954
text__nonetheless,0.29285960447959214,16955
text__aware unauthorized,0.29284520972429223,16956
text__bank manger,0.2928041564622206,16957
text__work,0.2927673950032628,16958
text__attention issue,0.29275231033086085,16959
text__speak person,0.2927117241059538,16960
text__money getting,0.2926947435475625,16961
text__error citibank,0.29263167852464866,16962
text__sent department,0.2926027003635329,16963
text__received transfer,0.29253437218788675,16964
text__just lost,0.29253085159450243,16965
text__took,0.29250433460124664,16966
text__liable charges,0.2924876658142632,16967
text__clearly case,0.29247977365387423,16968
text__told called,0.2924309717771878,16969
text__decision making,0.2924184201983215,16970
text__dollars accounts,0.2924047533775235,16971
text__need change,0.29239054946124626,16972
text__dollars withdrawn,0.2923735746237792,16973
text__failed mention,0.29236749297508524,16974
text__taken address,0.2923538908442232,16975
text__makes absolutely,0.2923415428142367,16976
text__informed time,0.29233338826173305,16977
text__just cancel,0.29231304959800947,16978
text__come inside,0.29230217001036146,16979
text__appears account,0.2922965771702654,16980
text__time wife,0.2922295948650898,16981
text__identity account,0.29222408981461184,16982
text__trip,0.292193718256042,16983
text__branch didn,0.2921823437328659,16984
text__deposit terms,0.2921509273442353,16985
text__stolen fraudulently,0.2921193591379075,16986
text__fargo declined,0.2920845406510246,16987
text__branch worked,0.2920646406971202,16988
text__wait bank,0.2920400794170913,16989
text__payment car,0.29202113058477897,16990
text__text email,0.2917862439546731,16991
text__attorney office,0.2917292879313855,16992
text__fargo everyday,0.2916973509774269,16993
text__dispute need,0.29163727552949475,16994
text__business fraudulent,0.29162583484983706,16995
text__permission knowledge,0.2916192646283375,16996
text__wafd,0.2916016270407213,16997
text__information boa,0.2915391710305802,16998
text__hour got,0.2915289621656403,16999
text__talked rep,0.2915279915630153,17000
text__entered incorrectly,0.2915044821553349,17001
text__approximately received,0.2914938560326672,17002
text__regulates,0.29146939493859925,17003
text__despite assurances,0.2914648250762696,17004
text__reopen account,0.29145253295927004,17005
text__requesting copy,0.2914217738432025,17006
text__went personal,0.29138447164177744,17007
text__claim pending,0.291380714023647,17008
text__tried depositing,0.29132878731692663,17009
text__check hadn,0.2912801037429755,17010
text__won close,0.2912332014046738,17011
text__reason extended,0.29122513368974906,17012
text__reps did,0.2912196678569665,17013
text__later try,0.2912018908566929,17014
text__salary,0.29115907997856605,17015
text__given false,0.291123079825739,17016
text__ask representative,0.2910164022821955,17017
text__confirmed identity,0.2909527893105881,17018
text__payment mortgage,0.2909461004428988,17019
text__company placed,0.2908720535113291,17020
text__account department,0.29085081063313006,17021
text__additionally received,0.29077613255870943,17022
text__id transactions,0.29077002033865584,17023
text__froze bank,0.29071876482582704,17024
text__account disappeared,0.29065161830039654,17025
text__called hour,0.290518793601369,17026
text__checks check,0.2905174832112225,17027
text__inconvenience,0.2905124047983654,17028
text__penalize,0.2905018680105856,17029
text__transferred twice,0.29048284595168533,17030
text__documents available,0.2904818947864784,17031
text__recurring monthly,0.29047956676180736,17032
text__america ask,0.29044365406839867,17033
text__know error,0.29042719433078834,17034
text__investigation credit,0.29039461643959796,17035
text__sitting account,0.2903650694308024,17036
text__funds problem,0.2903625661403716,17037
text__needed fix,0.29032400777020817,17038
text__process wire,0.29030422656593846,17039
text__having deposited,0.2903039239839879,17040
text__citi reference,0.29027973755863873,17041
text__chargeback process,0.29017286517501045,17042
text__required verification,0.29016851156869056,17043
text__right mind,0.2901313882916806,17044
text__nature complaint,0.29009565537498766,17045
text__bank did,0.29007176705258747,17046
text__damaged,0.29006583519973034,17047
text__deposit appeared,0.29000920765842303,17048
text__claim paid,0.28999180565094024,17049
text__said payment,0.2899351499307134,17050
text__weeks ive,0.2899069748421287,17051
text__card haven,0.28978833528775144,17052
text__stated going,0.2897868993107013,17053
text__verified chase,0.2897427198133492,17054
text__requested capital,0.289712208119065,17055
text__incredibly frustrating,0.28970438909415996,17056
text__payment date,0.28965637384267584,17057
text__im tired,0.2895982881919747,17058
text__login info,0.2895605381515316,17059
text__claim email,0.28950399622954065,17060
text__daily expenses,0.2894698803397173,17061
text__transfers including,0.28943037298858737,17062
text__told checks,0.28933439415178813,17063
text__unemployment insurance,0.2893160559973108,17064
text__processed check,0.28924294922416605,17065
text__friday received,0.28922858651034494,17066
text__initial available,0.2892197801342995,17067
text__authorization despite,0.289191623063664,17068
text__nbt,0.28916940590447093,17069
text__cleared just,0.2891542361958129,17070
text__regarding suspicious,0.2891180691210533,17071
text__deposit used,0.2890776871081908,17072
text__physician,0.2890399409760214,17073
text__chime reopen,0.289025871729827,17074
text__citibank did,0.2890097831768754,17075
text__reported charges,0.2890044975792746,17076
text__penalty early,0.28897008414593106,17077
text__department chase,0.28895820104885067,17078
text__undue stress,0.2889520152585691,17079
text__reference number,0.2889016799068736,17080
text__loving,0.28882173238004627,17081
text__year sent,0.28878183901175253,17082
text__didn clear,0.28877288916378613,17083
text__verified said,0.2887160495707993,17084
text__account dated,0.2886545765007603,17085
text__account seeking,0.28856329497614575,17086
text__recovery,0.2885525776895634,17087
text__absurd,0.28855135943038757,17088
text__times card,0.28852272525454337,17089
text__walked local,0.28851103669416195,17090
text__continue,0.288420962831262,17091
text__extort,0.2884002383236438,17092
text__bank complete,0.2883840541663041,17093
text__explicitly requested,0.28838317141854053,17094
text__removed bank,0.28838301552155127,17095
text__living expenses,0.28836160491529084,17096
text__pertaining,0.28835756619842634,17097
text__ve closed,0.28835449065586716,17098
text__date money,0.28832640631271633,17099
text__payment later,0.2883012198156541,17100
text__chase letter,0.2882989259612781,17101
text__year saying,0.28829527705798835,17102
text__missing told,0.28820020656181733,17103
text__mess,0.2881095090583981,17104
text__request debit,0.2881067143575969,17105
text__eventually,0.2880982287778919,17106
text__service hours,0.2880920685785719,17107
text__perfect credit,0.28808140310812513,17108
text__location,0.288081012599343,17109
text__emails ally,0.2880353370410613,17110
text__report clearly,0.2880339810810057,17111
text__number status,0.28801929385035385,17112
text__mail deposited,0.28800062572747614,17113
text__transaction labeled,0.2879141988478816,17114
text__case new,0.2879129294055592,17115
text__office sent,0.2879027990610345,17116
text__said denied,0.28778621626064116,17117
text__best,0.28774308898196277,17118
text__time leave,0.28773703185913174,17119
text__requesting stop,0.28771804219416824,17120
text__requesting return,0.2877116556983372,17121
text__address confirmed,0.2876662708940076,17122
text__processed year,0.28756428599748657,17123
text__unfortunately time,0.2875488306798339,17124
text__claim approved,0.2874991221371061,17125
text__informed supervisor,0.28743405430773655,17126
text__funds took,0.2874311215809666,17127
text__loops,0.2874108851366632,17128
text__meantime,0.2873398650274754,17129
text__security account,0.28733102275674166,17130
text__notice email,0.28732463319744267,17131
text__checked credit,0.28732383170863207,17132
text__branch today,0.28731836784914333,17133
text__requests speak,0.28729181374156365,17134
text__brother sister,0.2872859312146033,17135
text__bank say,0.2872525516085578,17136
text__cancellation policy,0.2871522770567546,17137
text__update bank,0.2870948141348298,17138
text__fix error,0.2870849272516308,17139
text__cfpb did,0.2870732460315368,17140
text__times representative,0.2870254193740823,17141
text__supervisor assured,0.2870009478312957,17142
text__payment set,0.28695371748853915,17143
text__information believe,0.2869510430211066,17144
text__fees lost,0.2869251155952363,17145
text__properly handled,0.2869148279414734,17146
text__revoked,0.2869136306272228,17147
text__vision,0.2869081365004976,17148
text__explanation regarding,0.2868628548086178,17149
text__compliance federal,0.28686254380500376,17150
text__wits end,0.2868294098987336,17151
text__account supposedly,0.2868173224395386,17152
text__capital customer,0.28679647071050923,17153
text__told bank,0.28678533342997015,17154
text__truth lending,0.2867180290480122,17155
text__exceptional,0.28668703256956496,17156
text__daily,0.28663311438245914,17157
text__additional payment,0.28662141826617765,17158
text__institution failed,0.2866023846043493,17159
text__stamps,0.2865752994464001,17160
text__transferred just,0.2865713604211746,17161
text__isnt time,0.2865704136269412,17162
text__accounts drained,0.2864729187428967,17163
text__online site,0.2864595095600272,17164
text__day tried,0.28644784891837366,17165
text__charges provide,0.28643472811082116,17166
text__date did,0.2863696353279618,17167
text__funds electronic,0.2863505652213607,17168
text__expect funds,0.2863420286284178,17169
text__called total,0.2862994989668098,17170
text__fargo day,0.28627961964044574,17171
text__used past,0.28624890872845005,17172
text__days requested,0.28621613822540765,17173
text__notes file,0.2862051224479431,17174
text__clear consistent,0.28619747250635685,17175
text__balance reason,0.2861822234071832,17176
text__dubious,0.2861725448846389,17177
text__account man,0.2861048807182641,17178
text__payment form,0.28604569562607,17179
text__withdrawal bank,0.28602387447108946,17180
text__escalation dept,0.28600519456599754,17181
text__explanation proof,0.28599149055554757,17182
text__bank high,0.2859395401329322,17183
text__request additional,0.28591835511136166,17184
text__bills said,0.28591441727853334,17185
text__receive did,0.2859033228045491,17186
text__problems account,0.2858817938243666,17187
text__didn think,0.28587357054579426,17188
text__account complied,0.2858259412242947,17189
text__banker confirmed,0.2857735965093087,17190
text__change account,0.28576812104172994,17191
text__solve matter,0.2857442345379348,17192
text__receiving notice,0.2857391077329373,17193
text__congressman,0.2857087976800026,17194
text__life saving,0.28570616817657185,17195
text__remains,0.28569140213996597,17196
text__day holding,0.2856612809444512,17197
text__receive statement,0.2856389776517237,17198
text__free charge,0.285620590329616,17199
text__happening said,0.285551384690747,17200
text__transactions check,0.28552247828868804,17201
text__number matched,0.2855018011818603,17202
text__debt collector,0.28550002871406793,17203
text__associated fraudulent,0.28549635508925303,17204
text__forcing pay,0.285472696340548,17205
text__seeking help,0.2854505544928975,17206
text__paying fees,0.28540234421336064,17207
text__summary filing,0.28532732730990573,17208
text__called reached,0.2852395203104472,17209
text__year card,0.28514094320314015,17210
text__clerk,0.285118217014027,17211
text__citibank deposited,0.28511304055655107,17212
text__ive issue,0.28509478249258596,17213
text__didn tell,0.2850845644255904,17214
text__scheduled year,0.285079414386502,17215
text__triggers,0.28507332798091156,17216
text__inquiry received,0.28502976171448074,17217
text__address,0.284996498052563,17218
text__email alerts,0.2849359925734555,17219
text__monthly payments,0.2848725278968692,17220
text__gave different,0.284798619197258,17221
text__days gone,0.28478448436185394,17222
text__asked money,0.2847653534980229,17223
text__got disconnected,0.2846954756221007,17224
text__testify,0.2846672773904143,17225
text__received days,0.28464061585822925,17226
text__used person,0.2846335338085598,17227
text__representative writing,0.284619430886172,17228
text__access pin,0.2846008263203506,17229
text__owed bank,0.28458784080645705,17230
text__quick,0.2845493442532174,17231
text__review provide,0.2845412352453131,17232
text__persistent,0.2845321375561697,17233
text__reflected available,0.2844375486485903,17234
text__update records,0.2844265593253606,17235
text__pnc representative,0.2844079414982398,17236
text__mail chase,0.2843990486939561,17237
text__transferred savings,0.28435819496930537,17238
text__pension government,0.28430576014917314,17239
text__dont worry,0.2842722675353357,17240
text__like charges,0.2842512691606123,17241
text__payment called,0.2842473663335684,17242
text__days provide,0.2842358306685217,17243
text__account incurred,0.28423362683520315,17244
text__denied appealed,0.28420479783384783,17245
text__attempts,0.28420117630922653,17246
text__reason given,0.2842011594563036,17247
text__account regulation,0.28417364257793176,17248
text__reduced balance,0.2841446808555358,17249
text__originally,0.28413415965695626,17250
text__second investigation,0.28410000334440144,17251
text__change online,0.2840997174363103,17252
text__customers accounts,0.28408279668421016,17253
text__required bonus,0.28405643973842726,17254
text__financial gain,0.2840556304500136,17255
text__jpmc,0.2840532371075608,17256
text__submitted asked,0.2839542531015321,17257
text__allow withdrawal,0.2839488562065289,17258
text__transactions happen,0.2839243843405852,17259
text__reason transactions,0.28390202198172015,17260
text__copyright,0.2838795163884784,17261
text__week chase,0.2837893843690704,17262
text__refund cash,0.28374538035562424,17263
text__jeopardized,0.28371845986450234,17264
text__initiation,0.28370102852827894,17265
text__service line,0.28368838510173977,17266
text__asking pay,0.2836481532879274,17267
text__time provide,0.2836421543295608,17268
text__ad,0.2836324073957045,17269
text__increasing,0.2836296423823734,17270
text__charges denied,0.28357835994322195,17271
text__complaint issue,0.28356424624288756,17272
text__guideline,0.28352050893121705,17273
text__interpretation,0.283454634409393,17274
text__took place,0.2834522109508125,17275
text__affecting ability,0.2833300524241302,17276
text__reclaim,0.2833238041341119,17277
text__document stated,0.28332011818169944,17278
text__eft,0.2833142244981204,17279
text__account visited,0.2833078131185092,17280
text__says need,0.2833067849164499,17281
text__account protected,0.28328347226344075,17282
text__notifying bank,0.28324745047056576,17283
text__branch presented,0.2832115987244008,17284
text__prior receiving,0.28312955335887413,17285
text__needs removed,0.2831141520036487,17286
text__unauthorized electronic,0.2830830918938619,17287
text__informed fraudulent,0.28300274149041404,17288
text__able return,0.2829816483570371,17289
text__emails requesting,0.28297097117793046,17290
text__does qualify,0.28295725662924615,17291
text__non customer,0.28292686349971596,17292
text__stated time,0.28290830035921916,17293
text__high value,0.28280114610188417,17294
text__america accounts,0.282765162337666,17295
text__checks accounts,0.2827467449561254,17296
text__transactions know,0.2827056708711465,17297
text__lack,0.2826873987457599,17298
text__merrill lynch,0.28265407674471593,17299
text__transactions began,0.28263886304625935,17300
text__ach direct,0.28259066937019334,17301
text__ramifications,0.28251806669663637,17302
text__person helping,0.2825041516346935,17303
text__pre arbitration,0.2824987025945752,17304
text__including customer,0.28249711037769026,17305
text__account companies,0.2824882396933205,17306
text__issuing check,0.28247089172039896,17307
text__deposit coming,0.2824559898761123,17308
text__account especially,0.28242399709710936,17309
text__going week,0.2824220777227187,17310
text__file asked,0.2824148236538548,17311
text__owner funds,0.2824099895508678,17312
text__called pnc,0.28240957295220903,17313
text__ssa,0.282401717676591,17314
text__presented,0.2823990606275876,17315
text__card ending,0.28239357351106004,17316
text__properly disclosed,0.28239191949483106,17317
text__snail,0.282332068674558,17318
text__tell information,0.2822672068325132,17319
text__app asked,0.28223537764844764,17320
text__regarding provisional,0.28217291558718227,17321
text__legitimate business,0.2821721469230055,17322
text__lynch,0.28215080267421033,17323
text__transfered,0.28210604056412153,17324
text__deposit got,0.28205881188695126,17325
text__deposit citi,0.28205513080942124,17326
text__disclosure requirements,0.28200947945460203,17327
text__fees month,0.28196102113119575,17328
text__power,0.28190070306337156,17329
text__fees refunded,0.28189711543566165,17330
text__bank called,0.2818509194519837,17331
text__card allowed,0.28181282126788126,17332
text__charging late,0.28177309408635337,17333
text__fraud investigators,0.2817628891032234,17334
text__turned,0.2817318426472158,17335
text__continued make,0.28171575486415507,17336
text__care credit,0.28170367146242403,17337
text__funds checked,0.2816714998316045,17338
text__want information,0.2816384616562784,17339
text__criminal fraud,0.2816342151159601,17340
text__transactions make,0.2816118623181114,17341
text__debited money,0.2815991633878024,17342
text__holding hostage,0.28158565650393597,17343
text__stated cash,0.28154361828343094,17344
text__going wells,0.28148818509155166,17345
text__declined tried,0.2814279055425988,17346
text__payment refund,0.281424262607127,17347
text__just email,0.28135040369047537,17348
text__subject formal,0.2813064887818236,17349
text__bank regulations,0.2813047919980192,17350
text__process closure,0.28123465901546285,17351
text__deposited party,0.28113762537167397,17352
text__stopped transaction,0.28111854789101576,17353
text__america employees,0.2810599829503914,17354
text__option called,0.28104482161407174,17355
text__department claimed,0.2810186361577571,17356
text__citi customer,0.2808940712638444,17357
text__make small,0.2808673116570997,17358
text__ratings,0.2807998324289025,17359
text__fargo checking,0.28079809525295313,17360
text__deposit promotion,0.2807965845976995,17361
text__number answered,0.28077549117853035,17362
text__rightful funds,0.28077301181680764,17363
text__simultaneously,0.28074924780787003,17364
text__evil,0.2807241909051845,17365
text__pending told,0.2807102996105639,17366
text__good called,0.28066357287328664,17367
text__claim saying,0.2806210566451836,17368
text__process did,0.2806043613891357,17369
text__mercury bank,0.2806003151200999,17370
text__hardship distress,0.28055001262646667,17371
text__year employer,0.2805256460631783,17372
text__charges today,0.2805167345134693,17373
text__lasted minutes,0.280485196578291,17374
text__recordings,0.2804777359557015,17375
text__scam contacted,0.2804750850065371,17376
text__return payments,0.28042054784873777,17377
text__account previously,0.28028673583220054,17378
text__regardless,0.2802400624567253,17379
text__ally online,0.28020603729647314,17380
text__posted correctly,0.28019954619493176,17381
text__crime complaint,0.2801980675668995,17382
text__supporting determination,0.2801534714303342,17383
text__letter told,0.2801461682461623,17384
text__instead resolving,0.28012741796843715,17385
text__provide identification,0.2801006687037975,17386
text__company time,0.2800825327683537,17387
text__provided vague,0.280019868758392,17388
text__complaint second,0.2799980977900554,17389
text__different agent,0.27991940976808677,17390
text__withdrew atm,0.2799133690021221,17391
text__letter says,0.27989707493101207,17392
text__sign return,0.27987172957354206,17393
text__stole account,0.2798579385121549,17394
text__able pull,0.2798041468379725,17395
text__day requested,0.27974243667650284,17396
text__returned atm,0.2796238963405453,17397
text__admit fault,0.27951476763857713,17398
text__victim sophisticated,0.279507949368365,17399
text__incapacitated,0.2794105105528566,17400
text__asked knew,0.27939066130843193,17401
text__explained wells,0.2793814575028408,17402
text__complaint office,0.27935129506134176,17403
text__rectify issue,0.27934837049285915,17404
text__account representatives,0.27932473429870736,17405
text__total loss,0.2793165616525421,17406
text__related transaction,0.2792666794556867,17407
text__america holding,0.279256407635806,17408
text__stating phone,0.2792188581654599,17409
text__im making,0.2792178894232982,17410
text__payment past,0.27918489339321817,17411
