fpr,tpr,threshold
0.0,0.0,inf
3.329559832190184e-05,0.0,0.9624776840209961
0.00013318239328760737,0.0,0.9569079279899597
0.00013318239328760737,0.00045662100456621003,0.9556804299354553
0.00019977358993141108,0.00045662100456621003,0.9519485831260681
0.00019977358993141108,0.0013698630136986301,0.9507557153701782
0.0003662515815409203,0.0013698630136986301,0.9471133947372437
0.0003662515815409203,0.0015981735159817352,0.9470177888870239
0.000432842778184724,0.0015981735159817352,0.9448173642158508
0.000432842778184724,0.0018264840182648401,0.9440031051635742
0.00046613837650662585,0.0018264840182648401,0.9438236951828003
0.00046613837650662585,0.002511415525114155,0.9421491622924805
0.0004994339748285277,0.002511415525114155,0.9420145153999329
0.0004994339748285277,0.0029680365296803654,0.9400845766067505
0.0005660251714723314,0.0029680365296803654,0.9394747018814087
0.0005660251714723314,0.0031963470319634705,0.9386169910430908
0.0005993207697942332,0.0031963470319634705,0.9381160140037537
0.0005993207697942332,0.003424657534246575,0.9379757642745972
0.000632616368116135,0.003424657534246575,0.9374105930328369
0.000632616368116135,0.0036529680365296802,0.9372657537460327
0.0006659119664380368,0.0036529680365296802,0.9371523261070251
0.0006659119664380368,0.00410958904109589,0.93067467212677
0.0006992075647599388,0.00410958904109589,0.9303873777389526
0.0006992075647599388,0.0045662100456621,0.9289410710334778
0.0007325031630818406,0.0045662100456621,0.9288403391838074
0.0007325031630818406,0.004794520547945206,0.9278703927993774
0.0007657987614037424,0.004794520547945206,0.9274894595146179
0.0007657987614037424,0.00502283105022831,0.9264782071113586
0.0007990943597256443,0.00502283105022831,0.9257544279098511
0.0007990943597256443,0.005479452054794521,0.9251698851585388
0.0008989811546913498,0.005479452054794521,0.9231208562850952
0.0008989811546913498,0.005707762557077625,0.9230517148971558
0.0009322767530132517,0.005707762557077625,0.9228159189224243
0.0009322767530132517,0.0061643835616438354,0.9226869344711304
0.0009655723513351535,0.0061643835616438354,0.922400176525116
0.0009655723513351535,0.006621004566210046,0.9215553998947144
0.001065459146300859,0.006621004566210046,0.9208652377128601
0.001065459146300859,0.00684931506849315,0.920120120048523
0.0011320503429446628,0.00684931506849315,0.9186081886291504
0.0011320503429446628,0.007077625570776256,0.9182019829750061
0.0011653459412665646,0.007077625570776256,0.917768120765686
0.0011653459412665646,0.007762557077625571,0.9166796803474426
0.0013318239328760737,0.007762557077625571,0.9139963388442993
0.0013318239328760737,0.007990867579908675,0.913848340511322
0.001498301924485583,0.007990867579908675,0.9130813479423523
0.001498301924485583,0.00821917808219178,0.9127635359764099
0.0015981887194512886,0.00821917808219178,0.9115918874740601
0.0015981887194512886,0.008447488584474886,0.9113447666168213
0.001698075514416994,0.008447488584474886,0.9108120203018188
0.001698075514416994,0.008675799086757991,0.9107643961906433
0.0018978491043484052,0.008675799086757991,0.9096510410308838
0.0018978491043484052,0.008904109589041096,0.9096054434776306
0.001931144702670307,0.008904109589041096,0.9095370173454285
0.001931144702670307,0.009360730593607305,0.9089505076408386
0.0019977358993141106,0.009360730593607305,0.9088869094848633
0.0019977358993141106,0.009589041095890411,0.9087958931922913
0.0020643270959579143,0.009589041095890411,0.9085723757743835
0.0020643270959579143,0.009817351598173516,0.9079241156578064
0.00216421389092362,0.009817351598173516,0.9072955846786499
0.00216421389092362,0.010273972602739725,0.906737744808197
0.0023306918825331292,0.010273972602739725,0.9051920771598816
0.0023306918825331292,0.010502283105022832,0.9051197171211243
0.002363987480855031,0.010502283105022832,0.9049755930900574
0.002363987480855031,0.010730593607305937,0.904954195022583
0.002397283079176933,0.010730593607305937,0.9049432873725891
0.002397283079176933,0.010958904109589041,0.9047958850860596
0.0024305786774988345,0.010958904109589041,0.9047021269798279
0.0024305786774988345,0.01141552511415525,0.9046517014503479
0.0024638742758207365,0.01141552511415525,0.9046509265899658
0.0024638742758207365,0.011872146118721462,0.9042832255363464
0.0024971698741426385,0.011872146118721462,0.9042328596115112
0.0024971698741426385,0.012100456621004566,0.9042214751243591
0.002563761070786442,0.012100456621004566,0.9041984677314758
0.002563761070786442,0.012328767123287671,0.903795599937439
0.0025970566691083437,0.012328767123287671,0.903744101524353
0.0025970566691083437,0.012557077625570776,0.9036041498184204
0.0026303522674302458,0.012557077625570776,0.9035934209823608
0.0026303522674302458,0.012785388127853882,0.903528094291687
0.0026636478657521474,0.012785388127853882,0.9034183621406555
0.0026636478657521474,0.013013698630136987,0.9027499556541443
0.0026969434640740494,0.013013698630136987,0.901732861995697
0.0026969434640740494,0.014383561643835616,0.9005986452102661
0.0027302390623959514,0.014383561643835616,0.9005467891693115
0.0027302390623959514,0.014611872146118721,0.9004847407341003
0.002763534660717853,0.015068493150684932,0.8999001979827881
0.0028301258573616567,0.015068493150684932,0.8994718194007874
0.0028301258573616567,0.015296803652968037,0.899367094039917
0.0028967170540054603,0.015296803652968037,0.8988451361656189
0.0028967170540054603,0.015525114155251141,0.8988394737243652
0.0029300126523273623,0.015525114155251141,0.8982277512550354
0.0029300126523273623,0.015753424657534248,0.8976750373840332
0.0031630818405806753,0.015753424657534248,0.8969288468360901
0.0031630818405806753,0.01598173515981735,0.896903932094574
0.0031963774389025773,0.01598173515981735,0.8968905210494995
0.0031963774389025773,0.016666666666666666,0.8960728049278259
0.003229673037224479,0.016666666666666666,0.8959288001060486
0.003229673037224479,0.016894977168949773,0.8955702781677246
0.003262968635546381,0.016894977168949773,0.8954225778579712
0.003262968635546381,0.017351598173515982,0.8951104283332825
