precision,recall,threshold
0.15345053029202382,1.0,0.0057781776
0.15345498924856163,1.0,0.007925653
0.15345944846424317,1.0,0.008752195
0.153463907939091,1.0,0.008955819
0.15346836767312777,1.0,0.0089571215
0.15347282766637604,1.0,0.009525027
0.15347728791885845,1.0,0.009589803
0.15348174843059753,1.0,0.009751214
0.15348620920161596,1.0,0.0100691
0.1534906702319363,1.0,0.010077906
0.15349513152158117,1.0,0.010717898
0.15349959307057318,1.0,0.011514578
0.15350405487893498,1.0,0.011638016
0.15350851694668916,1.0,0.011677178
0.15351297927385832,1.0,0.012257984
0.15351744186046512,1.0,0.012496754
0.15352190470653215,1.0,0.012563854
0.1535263678120821,1.0,0.012859062
0.15353083117713753,1.0,0.012929587
0.15353529480172112,1.0,0.0129918065
0.1535397586858555,1.0,0.013045313
0.1535442228295633,1.0,0.013986157
0.15354868723286716,1.0,0.014158828
0.15355315189578972,1.0,0.014166318
0.15355761681835364,1.0,0.014303383
0.15356208200058155,1.0,0.014360695
0.1535754791054759,1.0,0.014579283
0.1535799453265864,1.0,0.014615683
0.1535844118074742,1.0,0.014725107
0.15358887854816194,1.0,0.014869761
0.15359334554867232,1.0,0.015003828
0.15359781280902798,1.0,0.01500554
0.15360228032925163,1.0,0.015225526
0.15360674810936592,1.0,0.015324685
0.15361121614939352,1.0,0.015387845
0.15362462182918316,1.0,0.015497449
0.1536290909090909,1.0,0.015933793
0.1536335602490254,1.0,0.016053043
0.1536380298490094,1.0,0.016207175
0.15364249970906552,1.0,0.016375428
0.1536469698292165,1.0,0.01641222
0.153651440209485,1.0,0.016459065
0.1536559108498938,1.0,0.016460685
0.15366038175046554,1.0,0.016756184
0.15366485291122298,1.0,0.016782492
0.1536693243321888,1.0,0.016903054
0.1536737960133857,1.0,0.016909633
0.15367826795483647,1.0,0.01694423
0.15368274015656375,1.0,0.017027462
0.1536872126185903,1.0,0.017156957
0.15369615832363212,1.0,0.017467288
0.1537274764940471,1.0,0.017481329
0.15373195156031672,1.0,0.017534774
0.15373642688713574,1.0,0.017591076
0.15374090247452693,1.0,0.017686225
0.15374537832251303,1.0,0.017726317
0.15430241051862673,1.0,0.017765315
0.15430691912108463,1.0,0.017769594
0.15431142798702627,1.0,0.017795278
0.1543159371164748,1.0,0.017871765
0.1543249561659848,1.0,0.017909115
0.15433397626979953,1.0,0.018135458
0.1543384867171289,1.0,0.018161738
0.1543429974281038,1.0,0.018174576
0.15441520467836256,1.0,0.018297106
0.15441971987485015,1.0,0.018345686
0.15442423533539973,1.0,0.018352484
0.1544784414672673,1.0,0.018410731
0.15448296036273218,1.0,0.018502973
0.15448747952258365,1.0,0.01851326
0.15449199894684493,1.0,0.01853865
0.15449651863553918,1.0,0.018540455
0.15450103858868963,1.0,0.018608913
0.1545055588063195,1.0,0.018622646
0.15451007928845198,1.0,0.018692024
0.1545146000351103,1.0,0.018704146
0.1545191210463177,1.0,0.01880266
0.15452364232209737,1.0,0.018816272
0.1545326856674665,1.0,0.018958263
0.1545372077371024,1.0,0.01902519
0.15454173007140348,1.0,0.01902675
0.15454625267039301,1.0,0.019075058
0.15455077553409424,1.0,0.019198144
0.15455529866253037,1.0,0.019289766
0.15455982205572466,1.0,0.019303229
0.15456434571370034,1.0,0.019357573
0.1545688696364807,1.0,0.019415826
0.15457339382408897,1.0,0.019550528
0.1545779182765484,1.0,0.01971092
0.15458244299388227,1.0,0.019718437
0.15458696797611382,1.0,0.019752264
0.1545914932232663,1.0,0.019762963
0.154596018735363,1.0,0.019813411
0.15460959686155107,1.0,0.019831566
0.15461412343365732,1.0,0.019876193
0.1546186502708242,1.0,0.019966347
0.1546231773730749,1.0,0.020156126
0.15468658465143525,1.0,0.020197688
0.1547591138201852,1.0,0.020221323
0.15476364915159863,1.0,0.020287124
0.15476818474884238,1.0,0.020308366
0.15477272061193986,1.0,0.020313356
0.15478179313578944,1.0,0.020321101
0.15478632979658832,1.0,0.02033071
0.15476609215617307,0.999810641923878,0.02043082
0.15477062875567932,0.999810641923878,0.020446729
0.1547751656211526,0.999810641923878,0.020498946
0.1547797027526163,0.999810641923878,0.020511765
0.15479785393884313,0.999810641923878,0.020584732
0.15480239240060983,0.999810641923878,0.020621326
0.15480693112850735,0.999810641923878,0.020654466
0.15481147012255908,0.999810641923878,0.020707121
0.15481600938278844,0.999810641923878,0.020746874
0.15482054890921887,0.999810641923878,0.020772424
0.15482508870187373,0.999810641923878,0.020782873
0.1548296287607765,0.999810641923878,0.02114094
0.15483416908595055,0.999810641923878,0.02114173
0.15483870967741936,0.999810641923878,0.021174284
0.1548432505352063,0.999810641923878,0.021188162
0.15484779165933485,0.999810641923878,0.021266345
0.15485233304982843,0.999810641923878,0.02132409
0.15485687470671047,0.999810641923878,0.021420537
0.1548614166300044,0.999810641923878,0.021439493
0.15486595881973367,0.999810641923878,0.021442423
0.15487050127592175,0.999810641923878,0.021584742
0.15487504399859203,0.999810641923878,0.021617692
0.15487958698776802,0.999810641923878,0.021722782
0.15488413024347317,0.999810641923878,0.021888437
0.15488867376573087,0.999810641923878,0.021923956
0.15489321755456464,0.999810641923878,0.022039596
0.15489776160999794,0.999810641923878,0.022066165
0.15490230593205423,0.999810641923878,0.022196902
0.15492048588697846,0.999810641923878,0.022250285
0.15492503154250167,0.999810641923878,0.022460507
0.15492957746478872,0.999810641923878,0.02253987
0.15493412365386308,0.999810641923878,0.022609096
0.1549386701097482,0.999810641923878,0.022624617
0.15494321683246765,0.999810641923878,0.022739025
0.15494776382204484,0.999810641923878,0.022795066
0.1549523110785033,0.999810641923878,0.022796882
0.15495685860186653,0.999810641923878,0.022842834
0.15496140639215802,0.999810641923878,0.02290111
0.15500234852043213,0.999810641923878,0.02295834
0.15501144970935354,0.999810641923878,0.02297346
0.15501600070461818,0.999810641923878,0.023089446
0.15502055196711687,0.999810641923878,0.023092344
0.15502510349687307,0.999810641923878,0.023146527
0.15502965529391038,0.999810641923878,0.023152178
0.15503420735825235,0.999810641923878,0.02318696
0.15503875968992248,0.999810641923878,0.023405744
0.15504331228894436,0.999810641923878,0.023475716
0.15504786515534152,0.999810641923878,0.023570733
0.15505241828913752,0.999810641923878,0.02370567
0.15507063349878117,0.999810641923878,0.023722293
0.15508885298869143,0.999810641923878,0.02384263
0.15509340853013748,0.999810641923878,0.02385595
0.15509796433921805,0.999810641923878,0.0239706
0.15513442044953724,0.999810641923878,0.023993393
0.15513897866839044,0.999810641923878,0.024137458
0.15514353715511414,0.999810641923878,0.024138728
0.15514809590973203,0.999810641923878,0.024173966
0.15515265493226763,0.999810641923878,0.02427564
0.15515721422274464,0.999810641923878,0.024287073
0.15516177378118665,0.999810641923878,0.02439737
0.15516633360761725,0.999810641923878,0.024401648
0.15517089370206014,0.999810641923878,0.024407325
0.15518913676042678,0.999810641923878,0.024413254
0.1551936981952854,0.999810641923878,0.02446781
0.1551982598982981,0.999810641923878,0.024506297
0.15520282186948853,0.999810641923878,0.024603669
0.15520738410888033,0.999810641923878,0.024625495
0.15521194661649715,0.999810641923878,0.024676232
0.15521650939236264,0.999810641923878,0.024696471
0.1552256357489343,0.999810641923878,0.024738975
0.15523019932968776,0.999810641923878,0.024789784
0.1552347631787846,0.999810641923878,0.02488565
0.15523932729624837,0.999810641923878,0.02491412
0.15524389168210284,0.999810641923878,0.025059957
0.15529868525544868,0.999810641923878,0.025125671
0.1553032531325372,0.999810641923878,0.02515856
0.15530782127834808,0.999810641923878,0.025263436
0.1553169583762318,0.999810641923878,0.025277307
0.15532152732835205,0.999810641923878,0.025300227
0.15532609654928956,0.999810641923878,0.025313104
0.155330666039068,0.999810641923878,0.02532495
0.15533523579771116,0.999810641923878,0.025361285
0.1553398058252427,0.999810641923878,0.025444033
0.15534437612168642,0.999810641923878,0.025594959
0.15534894668706603,0.999810641923878,0.025671316
0.15535351752140525,0.999810641923878,0.025688818
0.15536265999705753,0.999810641923878,0.025756262
0.1553672316384181,0.999810641923878,0.025775768
0.15537180354883323,0.999810641923878,0.025846077
0.15537637572832677,0.999810641923878,0.025897896
0.15538094817692238,0.999810641923878,0.02593237
0.1553855208946439,0.999810641923878,0.025980165
0.15539009388151506,0.999810641923878,0.026021458
0.1553946671375596,0.999810641923878,0.02604864
0.1553992406628013,0.999810641923878,0.026063427
0.15540381445726395,0.999810641923878,0.026135307
0.1554083885209713,0.999810641923878,0.026172817
0.15541296285394712,0.999810641923878,0.026245885
0.15541753745621523,0.999810641923878,0.02633108
0.15542211232779937,0.999810641923878,0.026365235
0.15543583855868587,0.999810641923878,0.026477799
0.15544041450777202,0.999810641923878,0.026515272
0.15544499072629317,0.999810641923878,0.026528178
0.1554495672142731,0.999810641923878,0.026538542
0.1554541439717356,0.999810641923878,0.026548794
0.1554587209987045,0.999810641923878,0.026563782
0.1554632982952036,0.999810641923878,0.026661092
0.1554678758612567,0.999810641923878,0.02669137
0.1554724536968876,0.999810641923878,0.026713714
0.15547703180212014,0.999810641923878,0.026844455
0.15548161017697812,0.999810641923878,0.026900262
0.15548618882148538,0.999810641923878,0.026911905
0.1554907677356657,0.999810641923878,0.02694374
0.15549534691954295,0.999810641923878,0.027006626
0.15550450609648347,0.999810641923878,0.02710279
0.15550908608959443,0.999810641923878,0.027124222
0.15551366635249764,0.999810641923878,0.027160209
0.15551824688521693,0.999810641923878,0.02717844
0.15552282768777614,0.999810641923878,0.027248207
0.15552740876019913,0.999810641923878,0.027397191
0.15553199010250973,0.999810641923878,0.027577559
0.15553657171473179,0.999810641923878,0.02762842
0.15554115359688916,0.999810641923878,0.027697159
0.15554573574900574,0.999810641923878,0.02770371
0.15555031817110535,0.999810641923878,0.027783802
0.15555490086321186,0.999810641923878,0.027809232
0.15555948382534912,0.999810641923878,0.027874487
0.15556406705754103,0.999810641923878,0.027961642
0.15556865055981142,0.999810641923878,0.027985914
0.1555732343321842,0.999810641923878,0.028015805
0.15557781837468324,0.999810641923878,0.028018797
0.15558240268733242,0.999810641923878,0.028154664
0.15558698727015557,0.999810641923878,0.02816199
0.15559157212317667,0.999810641923878,0.028171884
0.1555961572464195,0.999810641923878,0.028294789
0.15560532830366616,0.999810641923878,0.028311046
0.15560991423771772,0.999810641923878,0.028361065
0.15561450044208666,0.999810641923878,0.02848188
0.15561908691679685,0.999810641923878,0.028486643
0.15562367366187219,0.999810641923878,0.028491514
0.15562826067733662,0.999810641923878,0.028615206
0.15563284796321405,0.999810641923878,0.028830118
0.15563743551952838,0.999810641923878,0.028849965
0.1556420233463035,0.999810641923878,0.028864833
0.15564661144356337,0.999810641923878,0.02886903
0.15565578844963296,0.999810641923878,0.028876524
0.15566037735849056,0.999810641923878,0.02896382
0.155669555987971,0.999810641923878,0.028989267
0.1556741457086417,0.999810641923878,0.02903587
0.15567873569996463,0.999810641923878,0.029055543
0.15569250729808629,0.999810641923878,0.029127529
0.15569709837225762,0.999810641923878,0.029307937
0.15570168971720091,0.999810641923878,0.029318472
0.15570628133294012,0.999810641923878,0.029330187
0.15571087321949925,0.999810641923878,0.029339118
0.1557154653769022,0.999810641923878,0.029430417
0.15572005780517298,0.999810641923878,0.029435702
0.1557246505043355,0.999810641923878,0.029528745
0.1557292434744138,0.999810641923878,0.029551683
0.1557338367154318,0.999810641923878,0.029586881
0.15573843022741352,0.999810641923878,0.029641805
0.15574302401038287,0.999810641923878,0.0297002
0.15574761806436388,0.999810641923878,0.029765079
0.15593160272880305,0.999810641923878,0.029781608
0.1559362079149439,0.999810641923878,0.029829828
0.1559408133731061,0.999810641923878,0.02983374
0.15594541910331383,0.999810641923878,0.029919004
0.15595002510559117,0.999810641923878,0.0299519
0.15595463137996218,0.999810641923878,0.029969381
0.15595923792645103,0.999810641923878,0.029994031
0.15596384474508182,0.999810641923878,0.030047039
0.15596845183587865,0.999810641923878,0.030188408
0.15597305919886564,0.999810641923878,0.030259946
0.15597766683406694,0.999810641923878,0.030269006
0.15598227474150664,0.999810641923878,0.030286865
0.1559868829212089,0.999810641923878,0.030315362
0.15599149137319782,0.999810641923878,0.030316932
0.15599610009749756,0.999810641923878,0.03034494
0.15600070909413224,0.999810641923878,0.030462807
0.156005318363126,0.999810641923878,0.030584347
0.15600992790450302,0.999810641923878,0.030622689
0.15601453771828738,0.999810641923878,0.030635888
0.15601914780450327,0.999810641923878,0.030727776
0.15602375816317485,0.999810641923878,0.030864784
0.15602836879432624,0.999810641923878,0.031008739
0.15603759087416513,0.999810641923878,0.031049857
0.15604220232290097,0.999810641923878,0.03115894
0.15604681404421328,0.999810641923878,0.031176854
0.1560514260381262,0.999810641923878,0.031177377
0.15605603830466394,0.999810641923878,0.031189885
0.15606065084385068,0.999810641923878,0.031205954
0.15606526365571058,0.999810641923878,0.031265266
0.15606987674026782,0.999810641923878,0.031307094
0.15607449009754656,0.999810641923878,0.03130873
0.15607910372757103,0.999810641923878,0.03131274
0.15608371763036538,0.999810641923878,0.031321116
0.15609294625436054,0.999810641923878,0.031386945
0.15609756097560976,0.999810641923878,0.031399697
0.15610217596972564,0.999810641923878,0.031402532
0.1561067912367324,0.999810641923878,0.031503532
0.15611140677665425,0.999810641923878,0.031529557
0.1561160225895154,0.999810641923878,0.031545512
0.15612063867534004,0.999810641923878,0.03156566
0.1561252550341524,0.999810641923878,0.03157176
0.1561298716659767,0.999810641923878,0.031576373
0.15613448857083714,0.999810641923878,0.031580172
0.15613910574875797,0.999810641923878,0.03162936
0.1561437231997634,0.999810641923878,0.031641655
0.1561483409238777,0.999810641923878,0.031685296
0.15615295892112502,0.999810641923878,0.031765413
0.15615757719152965,0.999810641923878,0.031810224
0.15616219573511578,0.999810641923878,0.031885494
0.15616681455190773,0.999810641923878,0.031908236
0.15617143364192967,0.999810641923878,0.03199812
0.15617605300520587,0.999810641923878,0.03200866
0.15618067264176058,0.999810641923878,0.032042313
0.15618529255161806,0.999810641923878,0.032074656
0.15618991273480254,0.999810641923878,0.03210192
0.1561945331913383,0.999810641923878,0.03230404
0.15619915392124958,0.999810641923878,0.032317694
0.15620377492456067,0.999810641923878,0.032344412
0.1562083962012958,0.999810641923878,0.03234493
0.15621301775147928,0.999810641923878,0.03242312
0.15621763957513535,0.999810641923878,0.032480277
0.1562222616722883,0.999810641923878,0.03251406
0.1562268840429624,0.999810641923878,0.032560315
0.15623150668718191,0.999810641923878,0.03256557
0.15623612960497116,0.999810641923878,0.032644827
0.15624075279635438,0.999810641923878,0.032735568
0.1562453762613559,0.999810641923878,0.03283947
0.15625,0.999810641923878,0.03288381
0.15625462401231097,0.999810641923878,0.032896236
0.1562592482983131,0.999810641923878,0.032987133
0.15626387285803073,0.999810641923878,0.033029452
0.1562684976914881,0.999810641923878,0.033053268
0.15628237383454197,0.999810641923878,0.033070993
0.1562869997632015,0.999810641923878,0.03314661
0.1562916259657224,0.999810641923878,0.033212863
0.15629625244212894,0.999810641923878,0.033279676
0.15630087919244545,0.999810641923878,0.033366617
0.15630550621669628,0.999810641923878,0.033411708
0.15631013351490572,0.999810641923878,0.033514313
0.1563147610870981,0.999810641923878,0.033517882
0.1563193889332978,0.999810641923878,0.03353371
0.15632401705352914,0.999810641923878,0.03354695
0.15632864544781644,0.999810641923878,0.03355213
0.15633327411618406,0.999810641923878,0.03356918
0.15633790305865633,0.999810641923878,0.033571742
0.1563425322752576,0.999810641923878,0.0336387
0.15634716176601227,0.999810641923878,0.03371435
0.1563517915309446,0.999810641923878,0.033738583
0.15635642157007906,0.999810641923878,0.033788323
0.15636105188343993,0.999810641923878,0.033869702
0.15636568247105162,0.999810641923878,0.03391112
0.15637031333293847,0.999810641923878,0.033914667
0.15637494446912484,0.999810641923878,0.03400601
0.1563795758796351,0.999810641923878,0.034042533
0.15638420756449367,0.999810641923878,0.034060556
0.1563888395237249,0.999810641923878,0.034140278
0.15639347175735316,0.999810641923878,0.034199104
0.15639810426540285,0.999810641923878,0.034206342
0.15640273704789834,0.999810641923878,0.034228045
0.15640737010486402,0.999810641923878,0.034350004
0.15641200343632433,0.999810641923878,0.034388904
0.1564398091908388,0.999810641923878,0.034409028
0.15644444444444444,0.999810641923878,0.03441215
0.15644907997273994,0.999810641923878,0.034503303
0.15645371577574968,0.999810641923878,0.03451592
0.1564583518534981,0.999810641923878,0.03453951
0.1564629882060096,0.999810641923878,0.034573257
0.15646762483330864,0.999810641923878,0.0345738
0.15648153636417522,0.999810641923878,0.034586202
0.15648617409086868,0.999810641923878,0.03481502
0.15649081209247184,0.999810641923878,0.034817416
0.15649545036900916,0.999810641923878,0.03482873
0.15650008892050507,0.999810641923878,0.034912545
0.156504727746984,0.999810641923878,0.035016067
0.15650936684847047,0.999810641923878,0.035027217
0.15651400622498887,0.999810641923878,0.035041694
0.1565186458765637,0.999810641923878,0.035096977
0.15652792600498044,0.999810641923878,0.035142366
0.15653256648187128,0.999810641923878,0.035227187
0.1565372072339164,0.999810641923878,0.0352453
0.15654184826114026,0.999810641923878,0.035387
0.15654648956356737,0.999810641923878,0.03542383
0.15655113114122216,0.999810641923878,0.035431437
0.15655577299412915,0.999810641923878,0.035545148
0.15656041512231283,0.999810641923878,0.035547536
0.15656505752579766,0.999810641923878,0.03555811
0.15656970020460814,0.999810641923878,0.035561908
0.15657434315876875,0.999810641923878,0.035588533
0.15657898638830403,0.999810641923878,0.035591226
0.15658362989323843,0.999810641923878,0.03563313
0.15658827367359648,0.999810641923878,0.035684373
0.1565929177294027,0.999810641923878,0.03569514
0.15659756206068157,0.999810641923878,0.035696503
0.15660220666745758,0.999810641923878,0.035720434
0.1566068515497553,0.999810641923878,0.03579465
0.15661149670759922,0.999810641923878,0.035809867
0.15661614214101385,0.999810641923878,0.03582443
