fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0001893580761219466,0.9690485000610352
0.0,0.0011361484567316796,0.9604907035827637
0.00010297247202581176,0.0011361484567316796,0.9593579769134521
0.00010297247202581176,0.0015148646089755728,0.9589768648147583
0.00013729662936774902,0.0015148646089755728,0.9589481353759766
0.00013729662936774902,0.0018935807612194661,0.9587308168411255
0.0001716207867096863,0.0018935807612194661,0.9586321115493774
0.0001716207867096863,0.0020829388373414127,0.958294153213501
0.00020594494405162353,0.0020829388373414127,0.9577053189277649
0.00020594494405162353,0.0022722969134633592,0.9575157761573792
0.0002402691013935608,0.0022722969134633592,0.9573148488998413
0.0002402691013935608,0.0034084453701950387,0.9549882411956787
0.00027459325873549804,0.0034084453701950387,0.9547146558761597
0.00027459325873549804,0.0035978034463169852,0.9545537829399109
0.0003089174160774353,0.0035978034463169852,0.9538012742996216
0.0003089174160774353,0.0037871615224389322,0.9537423253059387
0.0003432415734193726,0.0037871615224389322,0.9528318643569946
0.0003432415734193726,0.005491384207536452,0.9513874650001526
0.00041188988810324706,0.005491384207536452,0.9510141611099243
0.00041188988810324706,0.005680742283658398,0.9509273171424866
0.0004462140454451843,0.005680742283658398,0.9506804943084717
0.0004462140454451843,0.0075743230448778644,0.9495500326156616
0.0005148623601290588,0.0075743230448778644,0.9492262005805969
0.0005148623601290588,0.008142397273243705,0.9486029744148254
0.0005491865174709961,0.008142397273243705,0.9483445286750793
0.0005491865174709961,0.008710471501609543,0.9476712942123413
0.0006521589894968079,0.008710471501609543,0.9474979639053345
0.0006521589894968079,0.00889982957773149,0.9471590518951416
0.0006864831468387451,0.00889982957773149,0.947083055973053
0.0006864831468387451,0.009089187653853437,0.9469879865646362
0.0007208073041806823,0.009089187653853437,0.9469079971313477
0.0007208073041806823,0.009278545729975383,0.9466084241867065
0.0007551314615226196,0.009278545729975383,0.9465236067771912
0.0007551314615226196,0.009846619958341223,0.9461180567741394
0.0007894556188645569,0.009846619958341223,0.945795476436615
0.0007894556188645569,0.01003597803446317,0.945763885974884
0.0008237797762064941,0.01003597803446317,0.9457565546035767
0.0008237797762064941,0.010414694186707063,0.945523202419281
0.0008581039335484314,0.010414694186707063,0.9455188512802124
0.0008581039335484314,0.010982768415072904,0.9451252222061157
0.0008924280908903686,0.010982768415072904,0.94498211145401
0.0008924280908903686,0.01117212649119485,0.9449061155319214
0.0010640488776000549,0.01117212649119485,0.9443084001541138
0.0010640488776000549,0.01174020071956069,0.9441209435462952
0.0010983730349419922,0.01174020071956069,0.9440205097198486
0.0010983730349419922,0.011929558795682636,0.9439311027526855
0.0011326971922839294,0.011929558795682636,0.943891704082489
0.0011326971922839294,0.012118916871804582,0.9432888031005859
0.001201345506967804,0.012118916871804582,0.9431717395782471
0.001201345506967804,0.01230827494792653,0.9431438446044922
0.0012356696643097411,0.01230827494792653,0.94314044713974
0.0012356696643097411,0.012876349176292368,0.9428532719612122
0.0012699938216516784,0.012876349176292368,0.9428120255470276
0.0012699938216516784,0.013065707252414316,0.9427756071090698
0.0013043179789936157,0.013065707252414316,0.9426788687705994
0.0013043179789936157,0.013444423404658208,0.9424856901168823
0.001338642136335553,0.013444423404658208,0.9424256682395935
0.001338642136335553,0.013633781480780155,0.9422715306282043
0.0013729662936774903,0.013633781480780155,0.942241370677948
0.0013729662936774903,0.014580571861389889,0.9416939616203308
0.0014416146083613647,0.014580571861389889,0.9414215087890625
0.0014416146083613647,0.014769929937511835,0.9414212107658386
0.0015102629230452393,0.014769929937511835,0.9412655830383301
0.0015102629230452393,0.015338004165877675,0.9410305619239807
0.0015445870803871766,0.015338004165877675,0.9410260319709778
0.0015445870803871766,0.015527362241999621,0.9409293532371521
0.001613235395071051,0.015527362241999621,0.9408038854598999
0.001613235395071051,0.015716720318121567,0.9406861066818237
0.0016475595524129882,0.015716720318121567,0.9406090378761292
0.0016475595524129882,0.015906078394243513,0.9405961632728577
0.0017162078670968628,0.015906078394243513,0.9402703642845154
0.0017162078670968628,0.01609543647036546,0.9402269721031189
0.0017505320244388001,0.01609543647036546,0.9401000738143921
0.0017505320244388001,0.0166635106987313,0.9399726986885071
0.0017848561817807372,0.0166635106987313,0.9399596452713013
0.0017848561817807372,0.017042226850975194,0.9396482110023499
0.0018191803391226745,0.017042226850975194,0.9394893050193787
0.0018191803391226745,0.01723158492709714,0.9393718838691711
0.0018535044964646118,0.01723158492709714,0.9392249584197998
0.0018535044964646118,0.017420943003219086,0.939139723777771
0.0019564769684904237,0.017420943003219086,0.938922643661499
0.0019564769684904237,0.018746449536072712,0.9383149743080139
0.001990801125832361,0.018746449536072712,0.9382355213165283
0.001990801125832361,0.01893580761219466,0.9380029439926147
0.0020251252831742983,0.01893580761219466,0.937960684299469
0.0020251252831742983,0.019125165688316608,0.9378077983856201
0.002059449440516235,0.019125165688316608,0.9377999305725098
0.002059449440516235,0.019314523764438554,0.9377468824386597
0.0020937735978581724,0.019314523764438554,0.9376572370529175
0.0020937735978581724,0.0195038818405605,0.9375845193862915
0.0021280977552001097,0.0195038818405605,0.9374345541000366
0.0021280977552001097,0.02007195606892634,0.9373218417167664
0.002162421912542047,0.02007195606892634,0.9371999502182007
0.002162421912542047,0.021397462601779965,0.9367981553077698
0.0021967460698839843,0.021397462601779965,0.9365562796592712
0.0021967460698839843,0.021776178754023857,0.9364145994186401
0.002265394384567859,0.021776178754023857,0.9362420439720154
0.002265394384567859,0.022533611058511645,0.9360451102256775
0.002299718541909796,0.022533611058511645,0.9360249638557434
0.002299718541909796,0.024048475667487218,0.9351017475128174
0.0023340426992517335,0.024048475667487218,0.935084879398346
0.0023340426992517335,0.024805907971975006,0.934790313243866
0.002437015171277545,0.024805907971975006,0.9343063831329346
0.002437015171277545,0.025184624124218898,0.9341803789138794
0.0025056634859614195,0.025184624124218898,0.9339906573295593
