feature,importance,rank
text__sole beneficiary,1.5977366530023966,277
text__cash bonus,1.5973807802298112,278
text__banks fraud,1.5956917323140793,279
text__account realizing,1.5954633380267298,280
text__calls customer,1.5950943782783475,281
text__withdrawal said,1.5950778602001043,282
text__resolution spoke,1.594439628537082,283
text__bank met,1.5936186616534131,284
text__reported theft,1.5932645942564447,285
text__usps money,1.5929328195215169,286
text__explanation denial,1.592689810991382,287
text__opened claim,1.592345769451841,288
text__cash offer,1.5922460370053446,289
text__posted debit,1.5917953167994698,290
text__transaction cleared,1.591141496351738,291
text__needs paid,1.590997819528814,292
text__builder account,1.5900203906072514,293
text__fees informed,1.5891694527598215,294
text__believe fair,1.5889367121555789,295
text__won dispute,1.5887369661177169,296
text__given funds,1.5869321076177922,297
text__card direct,1.585717584090309,298
text__paid debit,1.5849616894201946,299
text__number showing,1.584243684519634,300
text__money contacted,1.5826103910336746,301
text__conjunction,1.581565327646176,302
text__account wiped,1.5814657247272224,303
text__asked denied,1.5800679023749746,304
text__instead investigating,1.5787098006608469,305
text__letter notifying,1.578572465154183,306
text__end result,1.5771977917233426,307
text__charging month,1.575354741557732,308
text__company held,1.5745703563833717,309
text__paper statement,1.5745250236958892,310
text__closed citi,1.5741516020071828,311
text__decided pay,1.5738284569373144,312
text__cost lot,1.5732551846174527,313
text__time available,1.5725537423573785,314
text__advised rep,1.5724834863288804,315
text__did fix,1.5719189213477467,316
text__annual fee,1.5712704205735435,317
text__mail today,1.5696144528891551,318
text__timeframes,1.568802465258625,319
text__agrees,1.5685592523734095,320
text__fees ve,1.565632793525103,321
text__receive emails,1.5654074019209288,322
text__accounts told,1.5653989579887986,323
text__leaving access,1.5650372392610354,324
text__provided written,1.5647215530209544,325
text__transaction credit,1.5646433610579382,326
text__deposit charged,1.5641071472288417,327
text__fargo accounts,1.5628181352546149,328
text__number lady,1.5627648342690217,329
text__america denying,1.5604683912374524,330
text__dispute paypal,1.5603498513590919,331
text__resolution provided,1.5594551990850563,332
text__working asked,1.5592163484224792,333
text__didn qualify,1.5585858052720865,334
text__tracking information,1.5570044677017354,335
text__stonewalled,1.556411269434013,336
text__fees chase,1.5562214481270333,337
text__restore funds,1.5544666832179588,338
text__deposits branch,1.5538460581007238,339
text__help case,1.5536095313204878,340
text__took cash,1.5531381758999772,341
text__contacted banker,1.5522091303543581,342
text__help resolved,1.5519634972578191,343
text__online able,1.5512540827900434,344
text__xxxxt,1.5509591906588167,345
text__like make,1.5492779609287983,346
text__drained account,1.547474165332238,347
text__company charge,1.5473568996301907,348
text__finally talked,1.546417961420968,349
text__credit atm,1.544582684769889,350
text__claim deposited,1.5444230806949504,351
text__accounts receive,1.5428432591132548,352
text__florida,1.5424297610262214,353
text__checks got,1.5418300273770482,354
text__seas,1.5406361581899808,355
text__said come,1.5406002710636084,356
text__need hold,1.5397803596175645,357
text__received fund,1.539624280169662,358
text__claim need,1.5391004261060819,359
text__bank kept,1.5383412372132939,360
text__medicine,1.5381258033161562,361
text__bounced bank,1.5377592492104726,362
text__consecutive,1.5374503720725616,363
text__case today,1.5370779489274182,364
text__air,1.5350317283320378,365
text__funds thank,1.5348297157303386,366
text__account nsf,1.532728951398741,367
text__corporate offices,1.5326285811946028,368
text__bank date,1.5321091261250541,369
text__accounts started,1.532089945958519,370
text__funds restored,1.5313596919112704,371
text__reach capital,1.5311064751926848,372
text__california time,1.5310516362784734,373
text__months contacted,1.5298719580531936,374
text__bank canceled,1.5292978048944994,375
text__formal written,1.5290598798501782,376
text__fraud block,1.5279744078601603,377
text__account type,1.527322936131142,378
text__payments late,1.5270543145022715,379
text__representative td,1.5270185450943174,380
text__paypal said,1.5269145656926022,381
text__reported issue,1.5265444955597485,382
text__america filed,1.5261821548852719,383
text__fraud day,1.5259324210232919,384
text__want fees,1.5253121621393102,385
text__told review,1.5243940007162335,386
text__protective,1.5237816051091615,387
text__notification mail,1.5231066325256712,388
