fpr,tpr,threshold
0.0,0.0,inf
3.4324157341937255e-05,0.0,0.7545559269393313
6.864831468387451e-05,0.0,0.753857535333779
6.864831468387451e-05,0.0003787161522438932,0.7371016126397999
0.00013729662936774902,0.0003787161522438932,0.7256593267755166
0.00013729662936774902,0.0013255065328536262,0.6895142143133896
0.0001716207867096863,0.0013255065328536262,0.6882286659288012
0.0001716207867096863,0.0015148646089755728,0.6813262021606059
0.00020594494405162353,0.0015148646089755728,0.6710718419261464
0.00020594494405162353,0.0037871615224389322,0.6406988968683961
0.00027459325873549804,0.0037871615224389322,0.6363807516836438
0.00027459325873549804,0.004733951903048665,0.6258959305229396
0.0003432415734193726,0.004733951903048665,0.6245158322692888
0.0003432415734193726,0.005491384207536452,0.6199953001086439
0.0003775657307613098,0.005491384207536452,0.6181833773743404
0.0003775657307613098,0.006248816512024238,0.609456050589003
0.00041188988810324706,0.006248816512024238,0.6088822520940876
0.00041188988810324706,0.0071956068926339704,0.6069907508317831
0.0004462140454451843,0.0071956068926339704,0.6037849072420839
0.0004462140454451843,0.0073849649687559174,0.603343546641156
0.0005491865174709961,0.0073849649687559174,0.6014539586093851
0.0005491865174709961,0.010225336110585117,0.5877584105097892
0.0005835106748129334,0.010225336110585117,0.586775456174637
0.0005835106748129334,0.01060405226282901,0.5862859301532833
0.0006178348321548706,0.01060405226282901,0.5861040723384464
0.0006178348321548706,0.010982768415072904,0.5848285787660373
0.0006521589894968079,0.010982768415072904,0.5845712143915277
0.0006521589894968079,0.01230827494792653,0.5766913644846788
0.0006864831468387451,0.01230827494792653,0.5750485288595372
0.0006864831468387451,0.012497633024048476,0.5749421164659922
0.0007894556188645569,0.012497633024048476,0.5731101043959176
0.0007894556188645569,0.014769929937511835,0.568417908595788
0.0008237797762064941,0.014769929937511835,0.5682156630471255
0.0008237797762064941,0.015338004165877675,0.5657305529676013
0.0008924280908903686,0.015338004165877675,0.5649724846026674
0.0008924280908903686,0.017042226850975194,0.5596085146902251
0.0009267522482323059,0.017042226850975194,0.5589817222782105
0.0009267522482323059,0.017610301079341036,0.5583281850964351
0.0010640488776000549,0.017610301079341036,0.5553816495386379
0.0010640488776000549,0.018746449536072712,0.5530237746611487
0.0010983730349419922,0.018746449536072712,0.5521180545779946
0.0010983730349419922,0.01893580761219466,0.5517122029101584
0.0011326971922839294,0.01893580761219466,0.5517036039518896
0.0011326971922839294,0.019125165688316608,0.5509482000782274
